      3721    12.25880351    74.94830362   5.42
      3741    12.23282724   -21.62176535   5.57
      3750    12.34396325    72.77513984   5.86
      3760    12.31211660     7.40060120   5.92
      3765    12.33296420     5.38406209   5.74
      3781    12.30268691   -74.82268439   5.09
      3786    12.41037869     7.68584586   4.44
      3801    12.47255059    51.06881636   4.90
      3810    12.48840651    17.04174848   5.07
      3821    12.54353022    57.91714672   3.46
      3834    12.53504743   -24.03593324   5.90
      3849    12.58817053   -13.46044322   5.59
      3881    12.71009305    41.17948593   4.53
      3885    12.72015174    27.81083678   5.55
      3909    12.76500836   -10.54326550   5.17
      3949    12.88034350   -50.88646961   5.24
      3951    12.96609354    64.34801635   5.35
      4104    13.39569783   -23.90567638   5.47
      4147    13.48863082    -1.04400773   4.78
      4151    13.54827218    61.22375453   4.80
      4200    13.59761374   -62.77119561   5.73
      4267    13.89234804    19.28848059   5.80
      4283    14.18393132    83.80742773   5.59
      4288    13.98961623    23.72844915   5.46
      4292    14.02903593    59.07278932   4.83
      4293    13.92248216   -69.42696326   5.45
      4346    14.16052568    -7.24711391   5.88
      4371    14.23833314   -11.16661521   5.35
      4422    14.44650380    59.28097610   4.62
      4427    14.45964823    60.81655472   2.15
      4436    14.44524510    38.59906098   3.86
      4440    14.47755090    60.46264465   5.56
      4463    14.54996489    23.51751705   4.40
      4510    14.71039581    29.09192117   5.44
      4552    14.81380026    34.05069854   5.99
      4572    14.92634641    66.45142302   5.97
      4577    14.87374928   -29.25785981   4.30
      4587    14.91463488   -11.28035099   5.62
      4675    15.27851428    44.81273064   5.69
      4770    15.54088905   -38.81735825   5.59
      4852    15.82984579   -31.45289005   5.50
      4889    15.95902937    31.90343418   5.50
      4890    15.91259392   -46.29822929   5.39
      4903    15.98799977    41.44428364   5.95
      4906    15.97703319     7.98915784   4.27
      4914    15.99553465    -4.73727583   5.40
      4962    16.19287577    61.17382025   5.92
      4998    16.28439465    52.60125045   5.99
      5021    16.37179521    61.67914554   5.83
      5081    16.51712737    15.04482043   5.64
      5131    16.66914105    21.57195625   5.33
      5132    16.67226545    21.56421163   5.55
      5165    16.72708111   -46.61979108   3.32
      5164    16.75332824    -9.74067589   5.58
      5268    17.00869821   -61.67671506   5.36
      5296    17.17402536    -9.68711835   5.71
      5300    17.15964550   -41.38845991   5.21
      5310    17.23650641    20.83776589   5.56
      5317    17.26933542    44.04067315   5.04
      5336    17.33432269    55.02262901   5.17
      5346    17.33318388     5.74861251   5.51
      5348    17.28932390   -55.14743027   3.94
      5361    17.42597956    58.36183352   5.77
      5364    17.37851103   -10.08356320   3.46
      5372    17.90196971    86.35533300   4.24
      5434    17.64612677    47.34005562   4.26
      5447    17.69184084    35.71903418   2.07
      5454    17.70320547    19.75657990   5.57
      5493    17.84391633    42.17969919   5.67
      5494    17.83302911    25.55616469   5.81
      5510    17.87823295     2.54380475   5.97
      5518    17.98204681    68.87674890   5.32
      5542    18.05734234    55.24795753   4.34
      5544    18.03465140    31.52278073   5.15
      5550    18.05447772    37.82214379   5.80
      5566    18.15938459    64.30068286   5.56
      5571    18.11261481    21.13264569   4.66
      5586    18.17050909    30.18766919   4.51
      5589    18.22816049    65.11680662   5.57
      5594    18.16724204    -2.15308899   5.93
      5626    18.48398433    79.77178368   5.60
